"Date","UserId","SkillId","Mastery"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan","0,6404707583797182"
"14.02.2023 00:00:00","afe3ee14-2243-4133-83b5-4f7ff6aafd78","it-network-plan-ipv4-addressing","0,8045970439913807"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-vlan","0"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan","0"
"14.02.2023 00:00:00","be3e8245-ad9c-4ab3-90dd-9e43fd5e0324","it-network-plan-ipv4-addressing","0"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-static-routing","0"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-vlan","0"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan","0,6306080833545958"
"14.02.2023 00:00:00","7d72c490-1c95-41be-b153-d6a430ee92bb","it-network-plan-ipv4-addressing","0,621606613236026"
